Temp,Current,Date,lot_id,NG
73.86391347156295,1.65,2021-09-06,Lot0,0
74.9081485396546,1.641,2021-09-06,Lot0,0
74.31247367223635,1.538,2021-09-06,Lot0,0
74.20403500015834,1.559,2021-09-06,Lot0,0
75.87178422074807,1.486,2021-09-06,Lot0,0
77.49957940787253,1.68,2021-09-06,Lot0,0
67.49933688835523,1.5,2021-09-06,Lot0,0
66.81608582210924,1.546,2021-09-06,Lot0,0
65.01093857044455,1.528,2021-09-06,Lot0,0
64.19333628680197,1.512,2021-09-06,Lot0,0
65.28386418628695,1.471,2021-09-06,Lot0,0
66.3394548018018,1.452,2021-09-06,Lot0,0
64.49933688835523,1.477,2021-09-06,Lot0,0
64.81608582210924,1.501,2021-09-06,Lot0,0
75.01093857044455,1.46,2021-09-06,Lot0,0
68.3394548018018,1.543,2021-09-06,Lot0,0
76.19333628680197,1.467,2021-09-06,Lot0,0
73.3394548018018,1.725,2021-09-06,Lot0,0
76.49933688835523,1.728,2021-09-06,Lot0,0
73.81608582210924,1.66,2021-09-06,Lot0,0
72.20403500015834,1.732,2021-09-06,Lot0,0
72.87178422074807,1.672,2021-09-06,Lot0,0
74.49957940787253,1.635,2021-09-06,Lot0,0
75.86391347156295,1.65,2021-09-06,Lot0,0
75.9081485396546,1.687,2021-09-06,Lot0,0
75.66209655792429,1.718,2021-09-06,Lot0,0
76.28386418628695,1.698,2021-09-06,Lot0,0
66.28386418628695,1.562,2021-09-06,Lot0,0
68.19333628680197,1.653,2021-09-06,Lot0,0
69.01093857044455,1.582,2021-09-06,Lot0,0
77.86391347156295,1.718,2021-09-06,Lot0,0
74.9081485396546,1.755,2021-09-06,Lot0,0
84.67217356891943,1.947207925486545,2021-09-06,Lot0,0
73.04198315231801,1.696,2021-09-06,Lot0,0
71.31247367223635,1.737,2021-09-06,Lot0,0
74.53366359223965,1.654,2021-09-06,Lot0,0
71.74042366970423,1.614,2021-09-06,Lot0,0
73.04518510357609,1.688,2021-09-06,Lot0,0
72.47249049518311,1.624,2021-09-06,Lot0,0
70.00784572726687,1.654,2021-09-06,Lot0,0
69.11937724252256,1.641,2021-09-06,Lot0,0
71.12181233844662,1.584,2021-09-06,Lot0,0
70.06197573575812,1.564,2021-09-06,Lot0,0
70.0864964282445,1.61,2021-09-06,Lot0,0
72.25677527359753,1.586,2021-09-06,Lot0,0
68.13914228339809,1.586,2021-09-06,Lot0,0
68.66042141558682,1.636,2021-09-06,Lot0,0
69.1776601448583,1.542,2021-09-06,Lot0,0
70.58643440551927,1.554,2021-09-06,Lot0,0
69.87710395778115,1.566,2021-09-06,Lot0,0
73.01353466824737,1.598,2021-09-06,Lot0,0
76.20403500015834,1.529,2021-09-06,Lot0,0
75.87178422074807,1.538,2021-09-06,Lot0,0
74.49957940787253,1.726,2021-09-06,Lot0,0
76.86391347156295,1.718,2021-09-06,Lot0,0
70.47249049518311,1.511,2021-09-06,Lot0,0
64.00784572726687,1.54,2021-09-06,Lot0,0
65.11937724252256,1.596,2021-09-06,Lot0,0
64.12181233844662,1.448,2021-09-06,Lot0,0
66.06197573575812,1.473,2021-09-06,Lot0,0
65.0864964282445,1.451,2021-09-06,Lot0,0
67.25677527359753,1.495,2021-09-06,Lot0,0
68.04518510357609,1.506,2021-09-06,Lot0,0
69.84317473479867,1.541,2021-09-06,Lot0,0
66.74042366970423,1.523,2021-09-06,Lot0,0
67.31247367223635,1.613,2021-09-06,Lot0,0
67.55671042933152,1.581,2021-09-06,Lot0,0
70.93957562396797,1.521,2021-09-06,Lot0,0
67.08489761472396,1.529,2021-09-06,Lot0,0
66.47081535284565,1.606,2021-09-06,Lot0,0
64.84317473479867,1.518,2021-09-06,Lot0,0
66.18546553761685,1.504,2021-09-06,Lot0,0
67.55671042933152,1.467,2021-09-06,Lot0,0
65.93957562396797,1.498,2021-09-06,Lot0,0
74.20403500015834,1.529,2021-09-06,Lot0,0
67.18546553761685,1.527,2021-09-06,Lot0,0
75.87178422074807,1.492,2021-09-06,Lot0,0
77.86391347156295,1.718,2021-09-06,Lot0,0
74.9081485396546,1.733,2021-09-06,Lot0,0
75.66209655792429,1.763,2021-09-06,Lot0,0
72.01093857044455,1.696,2021-09-06,Lot0,0
72.19333628680197,1.714,2021-09-06,Lot0,0
82.0454504136722,1.8003113548173957,2021-09-06,Lot0,0
72.3394548018018,1.634,2021-09-06,Lot0,0
71.49933688835523,1.682,2021-09-06,Lot0,0
74.81608582210924,1.638,2021-09-06,Lot0,0
76.49957940787253,1.68,2021-09-06,Lot0,0
70.01093857044455,1.619,2021-09-06,Lot0,0
69.84317473479867,1.564,2021-09-06,Lot0,0
69.08489761472396,1.573,2021-09-06,Lot0,0
77.9081485396546,1.687,2021-09-06,Lot0,0
77.66209655792429,1.741,2021-09-06,Lot0,0
71.01093857044455,1.764,2021-09-06,Lot0,0
74.19333628680197,1.759,2021-09-06,Lot0,0
71.28386418628695,1.607,2021-09-06,Lot0,0
74.3394548018018,1.68,2021-09-06,Lot0,0
74.49933688835523,1.614,2021-09-06,Lot0,0
71.81608582210924,1.683,2021-09-06,Lot0,0
70.20403500015834,1.687,2021-09-06,Lot0,0
67.47081535284565,1.626,2021-09-06,Lot0,0
71.87178422074807,1.626,2021-09-06,Lot0,0
70.86391347156295,1.627,2021-09-06,Lot0,0
71.9081485396546,1.642,2021-09-06,Lot0,0
71.66209655792429,1.604,2021-09-06,Lot0,0
68.01093857044455,1.628,2021-09-06,Lot0,0
71.19333628680197,1.622,2021-09-06,Lot0,0
68.28386418628695,1.539,2021-09-06,Lot0,0
68.3394548018018,1.612,2021-09-06,Lot0,0
69.49933688835523,1.545,2021-09-06,Lot0,0
71.81608582210924,1.547,2021-09-06,Lot0,0
72.49957940787253,1.59,2021-09-06,Lot0,0
71.19333628680197,1.695,2021-09-06,Lot0,0
69.28386418628695,1.585,2021-09-06,Lot0,0
72.3394548018018,1.611,2021-09-06,Lot0,0
77.01353466824737,1.689,2021-09-06,Lot0,0
73.13914228339809,1.741,2021-09-06,Lot0,0
74.66042141558682,1.744,2021-09-06,Lot0,0
74.1776601448583,1.655,2021-09-06,Lot0,0
73.58643440551927,1.691,2021-09-06,Lot0,0
75.87710395778115,1.68,2021-09-06,Lot0,0
75.01353466824737,1.666,2021-09-06,Lot0,0
72.20403500015834,1.719,2021-09-06,Lot0,0
72.87178422074807,1.699,2021-09-06,Lot0,0
76.87710395778115,1.702,2021-09-06,Lot0,0
73.49957940787253,1.635,2021-09-06,Lot0,0
70.9081485396546,1.664,2021-09-06,Lot0,0
73.66209655792429,1.627,2021-09-06,Lot0,0
71.00784572726687,1.606,2021-09-06,Lot0,0
70.11937724252256,1.668,2021-09-06,Lot0,0
69.12181233844662,1.607,2021-09-06,Lot0,0
68.06197573575812,1.587,2021-09-06,Lot0,0
70.0864964282445,1.564,2021-09-06,Lot0,0
71.25677527359753,1.54,2021-09-06,Lot0,0
66.04198315231801,1.587,2021-09-06,Lot0,0
71.86391347156295,1.65,2021-09-06,Lot0,0
74.58643440551927,1.691,2021-09-06,Lot0,0
75.1776601448583,1.724,2021-09-06,Lot0,0
74.66042141558682,1.517,2021-09-06,Lot0,0
69.49933688835523,1.568,2021-09-06,Lot0,0
70.81608582210924,1.638,2021-09-06,Lot0,0
71.01093857044455,1.573,2021-09-06,Lot0,0
68.19333628680197,1.604,2021-09-06,Lot0,0
71.28386418628695,1.607,2021-09-06,Lot0,0
68.3394548018018,1.544,2021-09-06,Lot0,0
69.49933688835523,1.614,2021-09-06,Lot0,0
71.81608582210924,1.547,2021-09-06,Lot0,0
69.20403500015834,1.573,2021-09-06,Lot0,0
70.56236535672313,1.6659130784572782,2021-09-06,Lot0,0
70.49957940787253,1.566,2021-09-06,Lot0,0
70.86391347156295,1.559,2021-09-06,Lot0,0
69.9081485396546,1.596,2021-09-06,Lot0,0
68.66209655792429,1.604,2021-09-06,Lot0,0
64.13914228339809,1.582,2021-09-06,Lot0,0
65.66042141558682,1.554,2021-09-06,Lot0,0
67.1776601448583,1.452,2021-09-06,Lot0,0
67.58643440551927,1.486,2021-09-06,Lot0,0
68.87710395778115,1.52,2021-09-06,Lot0,0
67.01353466824737,1.53,2021-09-06,Lot0,0
76.13914228339809,1.559,2021-09-06,Lot0,0
66.53366359223965,1.494,2021-09-06,Lot0,0
67.47081535284565,1.58,2021-09-06,Lot0,0
68.08489761472396,1.55,2021-09-06,Lot0,0
69.81608582210924,1.569,2021-09-06,Lot0,0
70.01093857044455,1.632,2021-09-06,Lot0,0
69.19333628680197,1.659,2021-09-06,Lot0,0
70.28386418628695,1.584,2021-09-06,Lot0,0
72.3394548018018,1.567,2021-09-06,Lot0,0
71.49933688835523,1.591,2021-09-06,Lot0,0
71.81608582210924,1.638,2021-09-06,Lot0,0
69.13914228339809,1.618,2021-09-06,Lot0,0
68.66042141558682,1.626,2021-09-06,Lot0,0
71.1776601448583,1.565,2021-09-06,Lot0,0
73.25677527359753,1.677,2021-09-06,Lot0,0
71.58643440551927,1.554,2021-09-06,Lot0,0
70.01353466824737,1.621,2021-09-06,Lot0,0
69.20403500015834,1.627,2021-09-06,Lot0,0
67.87178422074807,1.585,2021-09-06,Lot0,0
70.49957940787253,1.567,2021-09-06,Lot0,0
69.86391347156295,1.536,2021-09-06,Lot0,0
68.9081485396546,1.596,2021-09-06,Lot0,0
70.66209655792429,1.581,2021-09-06,Lot0,0
74.54880087852413,1.788870179815686,2021-09-06,Lot0,0
67.19333628680197,1.6,2021-09-06,Lot0,0
71.87710395778115,1.612,2021-09-06,Lot0,0
65.28386418628695,1.471,2021-09-06,Lot0,0
72.0864964282445,1.61,2021-09-06,Lot0,0
71.12181233844662,1.631,2021-09-06,Lot0,0
68.13914228339809,1.627,2021-09-06,Lot0,0
66.66042141558682,1.585,2021-09-06,Lot0,0
68.1776601448583,1.542,2021-09-06,Lot0,0
67.58643440551927,1.509,2021-09-06,Lot0,0
67.87710395778115,1.543,2021-09-06,Lot0,0
69.01353466824737,1.53,2021-09-06,Lot0,0
64.04198315231801,1.536,2021-09-06,Lot0,0
67.31247367223635,1.562,2021-09-06,Lot0,0
67.53366359223965,1.449,2021-09-06,Lot0,0
74.06197573575812,1.61,2021-09-06,Lot0,0
65.74042366970423,1.523,2021-09-06,Lot0,0
66.47249049518311,1.487,2021-09-06,Lot0,0
75.13914228339809,1.472,2021-09-06,Lot0,0
75.66042141558682,1.504,2021-09-06,Lot0,0
77.1776601448583,1.701,2021-09-06,Lot0,0
77.58643440551927,1.713,2021-09-06,Lot0,0
76.87710395778115,1.748,2021-09-06,Lot0,0
75.01353466824737,1.757,2021-09-06,Lot0,0
72.00784572726687,1.741,2021-09-06,Lot0,0
71.11937724252256,1.699,2021-09-06,Lot0,0
65.04518510357609,1.529,2021-09-06,Lot0,0
67.3394548018018,1.52,2021-09-06,Lot0,0
67.49933688835523,1.478,2021-09-06,Lot0,0
65.81608582210924,1.524,2021-09-06,Lot0,0
68.87178422074807,1.613,2021-09-06,Lot0,0
68.49957940787253,1.498,2021-09-06,Lot0,0
67.86391347156295,1.559,2021-09-06,Lot0,0
69.9081485396546,1.55,2021-09-06,Lot0,0
70.66209655792429,1.536,2021-09-06,Lot0,0
65.08489761472396,1.582,2021-09-06,Lot0,0
65.47081535284565,1.599,2021-09-06,Lot0,0
64.84317473479867,1.473,2021-09-06,Lot0,0
67.18546553761685,1.482,2021-09-06,Lot0,0
66.20403500015834,1.587,2021-09-06,Lot0,0
68.55671042933152,1.467,2021-09-06,Lot0,0
75.04198315231801,1.552,2021-09-06,Lot0,0
75.31247367223635,1.492,2021-09-06,Lot0,0
76.53366359223965,1.699,2021-09-06,Lot0,0
73.74042366970423,1.705,2021-09-06,Lot0,0
77.04518510357609,1.733,2021-09-06,Lot0,0
76.47249049518311,1.67,2021-09-06,Lot0,0
71.04198315231801,1.745,2021-09-06,Lot0,0
72.31247367223635,1.732,2021-09-06,Lot0,0
72.53366359223965,1.608,2021-09-06,Lot0,0
65.93957562396797,1.521,2021-09-06,Lot0,0
71.25677527359753,1.609,2021-09-06,Lot0,0
70.0864964282445,1.564,2021-09-06,Lot0,0
71.06197573575812,1.565,2021-09-06,Lot0,0
75.13914228339809,1.527,2021-09-06,Lot0,0
74.66042141558682,1.49,2021-09-06,Lot0,0
75.1776601448583,1.702,2021-09-06,Lot0,0
77.58643440551927,1.69,2021-09-06,Lot0,0
74.87710395778115,1.702,2021-09-06,Lot0,0
83.6537525059191,1.9593749821672537,2021-09-06,Lot0,0
74.20403500015834,1.696,2021-09-06,Lot0,0
73.87178422074807,1.699,2021-09-06,Lot0,0
72.49957940787253,1.68,2021-09-06,Lot0,0
74.86391347156295,1.673,2021-09-06,Lot0,0
75.9081485396546,1.641,2021-09-06,Lot0,0
73.66209655792429,1.695,2021-09-06,Lot0,0
69.00784572726687,1.719,2021-09-06,Lot0,0
72.11937724252256,1.667,2021-09-06,Lot0,0
70.12181233844662,1.562,2021-09-06,Lot0,0
71.06197573575812,1.633,2021-09-06,Lot0,0
72.0864964282445,1.588,2021-09-06,Lot0,0
70.25677527359753,1.609,2021-09-06,Lot0,0
70.00784572726687,1.632,2021-09-06,Lot0,0
69.11937724252256,1.59,2021-09-06,Lot0,0
69.12181233844662,1.584,2021-09-06,Lot0,0
70.01353466824737,1.575,2021-09-06,Lot0,0
72.74042366970423,1.637,2021-09-06,Lot0,0
71.87710395778115,1.634,2021-09-06,Lot0,0
72.1776601448583,1.542,2021-09-06,Lot0,0
69.93957562396797,1.566,2021-09-06,Lot0,0
69.13914228339809,1.597,2021-09-06,Lot0,0
68.66042141558682,1.583,2021-09-06,Lot0,0
70.1776601448583,1.565,2021-09-06,Lot0,0
67.58643440551927,1.554,2021-09-06,Lot0,0
68.87710395778115,1.589,2021-09-06,Lot0,0
69.01353466824737,1.53,2021-09-06,Lot0,0
66.04198315231801,1.559,2021-09-06,Lot0,0
66.31247367223635,1.562,2021-09-06,Lot0,0
70.55671042933152,1.559,2021-09-06,Lot0,0
65.53366359223965,1.494,2021-09-06,Lot0,0
68.04518510357609,1.483,2021-09-06,Lot0,0
67.47249049518311,1.51,2021-09-06,Lot0,0
75.20403500015834,1.54,2021-09-06,Lot0,0
76.87178422074807,1.527,2021-09-06,Lot0,0
76.49957940787253,1.703,2021-09-06,Lot0,0
74.86391347156295,1.741,2021-09-06,Lot0,0
77.9081485396546,1.732,2021-09-06,Lot0,0
76.66209655792429,1.696,2021-09-06,Lot0,0
71.01093857044455,1.765,2021-09-06,Lot0,0
66.74042366970423,1.501,2021-09-06,Lot0,0
74.19333628680197,1.736,2021-09-06,Lot0,0
69.18546553761685,1.55,2021-09-06,Lot0,0
74.39228907897797,1.75249501069954,2021-09-06,Lot0,0
66.25677527359753,1.449,2021-09-06,Lot0,0
75.13914228339809,1.61,2021-09-06,Lot0,0
76.66042141558682,1.53,2021-09-06,Lot0,0
77.1776601448583,1.701,2021-09-06,Lot0,0
76.58643440551927,1.736,2021-09-06,Lot0,0
77.87710395778115,1.748,2021-09-06,Lot0,0
76.01353466824737,1.734,2021-09-06,Lot0,0
71.00784572726687,1.763,2021-09-06,Lot0,0
71.11937724252256,1.721,2021-09-06,Lot0,0
68.84317473479867,1.563,2021-09-06,Lot0,0
74.12181233844662,1.608,2021-09-06,Lot0,0
71.0864964282445,1.678,2021-09-06,Lot0,0
73.25677527359753,1.677,2021-09-06,Lot0,0
69.00784572726687,1.609,2021-09-06,Lot0,0
71.11937724252256,1.658,2021-09-06,Lot0,0
72.12181233844662,1.562,2021-09-06,Lot0,0
71.06197573575812,1.61,2021-09-06,Lot0,0
70.0864964282445,1.632,2021-09-06,Lot0,0
71.25677527359753,1.609,2021-09-06,Lot0,0
69.08489761472396,1.587,2021-09-06,Lot0,0
74.06197573575812,1.61,2021-09-06,Lot0,0
71.28386418628695,1.607,2021-09-06,Lot0,0
71.3394548018018,1.68,2021-09-06,Lot0,0
72.49933688835523,1.613,2021-09-06,Lot0,0
75.20403500015834,1.537,2021-09-06,Lot0,0
75.87178422074807,1.509,2021-09-06,Lot0,0
77.49957940787253,1.702,2021-09-06,Lot0,0
76.86391347156295,1.718,2021-09-06,Lot0,0
75.9081485396546,1.755,2021-09-06,Lot0,0
76.66209655792429,1.741,2021-09-06,Lot0,0
71.01093857044455,1.719,2021-09-06,Lot0,0
73.19333628680197,1.736,2021-09-06,Lot0,0
72.28386418628695,1.608,2021-09-06,Lot0,0
66.66209655792429,1.513,2021-09-06,Lot0,0
74.3394548018018,1.657,2021-09-06,Lot0,0
73.81608582210924,1.683,2021-09-06,Lot0,0
71.00784572726687,1.664,2021-09-06,Lot0,0
70.11937724252256,1.671,2021-09-06,Lot0,0
69.12181233844662,1.607,2021-09-06,Lot0,0
71.06197573575812,1.587,2021-09-06,Lot0,0
69.0864964282445,1.565,2021-09-06,Lot0,0
70.25677527359753,1.609,2021-09-06,Lot0,0
68.13914228339809,1.564,2021-09-06,Lot0,0
68.66042141558682,1.591,2021-09-06,Lot0,0
73.49933688835523,1.636,2021-09-06,Lot0,0
67.9081485396546,1.528,2021-09-06,Lot0,0
66.86391347156295,1.536,2021-09-06,Lot0,0
67.49957940787253,1.453,2021-09-06,Lot0,0
74.81608582210924,1.615,2021-09-06,Lot0,0
69.04198315231801,1.641,2021-09-06,Lot0,0
71.31247367223635,1.694,2021-09-06,Lot0,0
70.53366359223965,1.563,2021-09-06,Lot0,0
71.74042366970423,1.615,2021-09-06,Lot0,0
72.04518510357609,1.597,2021-09-06,Lot0,0
72.47249049518311,1.624,2021-09-06,Lot0,0
71.00784572726687,1.631,2021-09-06,Lot0,0
71.11937724252256,1.641,2021-09-06,Lot0,0
70.12181233844662,1.608,2021-09-06,Lot0,0
68.06197573575812,1.61,2021-09-06,Lot0,0
70.0864964282445,1.587,2021-09-06,Lot0,0
71.25677527359753,1.541,2021-09-06,Lot0,0
66.20403500015834,1.586,2021-09-06,Lot0,0
69.87178422074807,1.613,2021-09-06,Lot0,0
70.49957940787253,1.498,2021-09-06,Lot0,0
67.86391347156295,1.582,2021-09-06,Lot0,0
70.9081485396546,1.596,2021-09-06,Lot0,0
67.66209655792429,1.536,2021-09-06,Lot0,0
64.20403500015834,1.605,2021-09-06,Lot0,0
67.87178422074807,1.531,2021-09-06,Lot0,0
69.58643440551927,1.554,2021-09-06,Lot0,0
74.04518510357609,1.642,2021-09-06,Lot0,0
71.00784572726687,1.677,2021-09-06,Lot0,0
69.49957940787253,1.498,2021-09-06,Lot0,0
70.86391347156295,1.514,2021-09-06,Lot0,0
69.9081485396546,1.574,2021-09-06,Lot0,0
70.66209655792429,1.604,2021-09-06,Lot0,0
65.00784572726687,1.583,2021-09-06,Lot0,0
65.11937724252256,1.599,2021-09-06,Lot0,0
67.12181233844662,1.471,2021-09-06,Lot0,0
67.06197573575812,1.473,2021-09-06,Lot0,0
65.0864964282445,1.519,2021-09-06,Lot0,0
66.87178422074807,1.599,2021-09-06,Lot0,0
67.25677527359753,1.518,2021-09-06,Lot0,0
75.47081535284565,1.522,2021-09-06,Lot0,0
76.84317473479867,1.677,2021-09-06,Lot0,0
76.18546553761685,1.709,2021-09-06,Lot0,0
74.55671042933152,1.74,2021-09-06,Lot0,0
75.93957562396797,1.725,2021-09-06,Lot0,0
74.04198315231801,1.688,2021-09-06,Lot0,0
73.31247367223635,1.72,2021-09-06,Lot0,0
72.53366359223965,1.677,2021-09-06,Lot0,0
71.74042366970423,1.659,2021-09-06,Lot0,0
74.08489761472396,1.473,2021-09-06,Lot0,0
72.04518510357609,1.643,2021-09-06,Lot0,0
66.20403500015834,1.651,2021-09-06,Lot0,0
72.9081485396546,1.596,2021-09-06,Lot0,0
73.12181233844662,1.721,2021-09-06,Lot0,0
73.06197573575812,1.656,2021-09-06,Lot0,0
75.0864964282445,1.656,2021-09-06,Lot0,0
74.25677527359753,1.654,2021-09-06,Lot0,0
73.08489761472396,1.7,2021-09-06,Lot0,0
74.47081535284565,1.681,2021-09-06,Lot0,0
72.84317473479867,1.655,2021-09-06,Lot0,0
72.18546553761685,1.687,2021-09-06,Lot0,0
73.55671042933152,1.649,2021-09-06,Lot0,0
70.66209655792429,1.604,2021-09-06,Lot0,0
73.93957562396797,1.634,2021-09-06,Lot0,0
69.87178422074807,1.674,2021-09-06,Lot0,0
72.49957940787253,1.612,2021-09-06,Lot0,0
70.86391347156295,1.582,2021-09-06,Lot0,0
73.9081485396546,1.642,2021-09-06,Lot0,0
70.66209655792429,1.604,2021-09-06,Lot0,0
