Temp,Current,Date,lot_id,NG
120.38134739086117,1.075766185956461,2021-09-06,Lot3,1
111.1536556547002,1.07603303565938,2021-09-06,Lot3,1
117.4152863823139,1.2359603427385897,2021-09-06,Lot3,1
124.70416889607937,0.9420321646757064,2021-09-06,Lot3,1
120.21202690109224,1.0020321646757069,2021-09-06,Lot3,1
125.15619658003313,1.1900710462139172,2021-09-06,Lot3,1
107.0581159857932,1.0221433163027154,2021-09-06,Lot3,1
106.25442930187408,1.2000710462139172,2021-09-06,Lot3,1
111.83751222295844,1.0118705307167106,2021-09-06,Lot3,1
115.56061053969611,1.0988705307167108,2021-09-06,Lot3,1
112.95185494202744,1.1559603427385896,2021-09-06,Lot3,1
118.23639106834288,0.9913482778712154,2021-09-06,Lot3,1
104.5245728006834,0.9280321646757064,2021-09-06,Lot3,1
109.25983352309974,1.1499603427385896,2021-09-06,Lot3,1
100.3735277462871,0.9738705307167108,2021-09-06,Lot3,1
106.74449343459084,0.9887661859564604,2021-09-06,Lot3,1
112.2274729258064,0.8760321646757064,2021-09-06,Lot3,1
111.07565155932714,0.8781433163027155,2021-09-06,Lot3,1
109.96144105915734,1.054890651780079,2021-09-06,Lot3,1
119.10810765092106,0.9880330356593798,2021-09-06,Lot4,1
103.86819649672464,0.9491433163027154,2021-09-06,Lot3,1
127.83871477283095,0.9753482778712154,2021-09-06,Lot4,1
115.42666977053328,1.0303482778712154,2021-09-06,Lot3,1
107.38036821816335,1.0591433163027153,2021-09-06,Lot3,1
123.92733671246351,0.9203482778712154,2021-09-06,Lot3,1
122.73843864293366,0.9171433163027154,2021-09-06,Lot3,1
122.94812500705822,0.9841433163027152,2021-09-06,Lot3,1
121.82529711021311,1.19303303565938,2021-09-06,Lot3,1
125.56227758131396,1.1133482778712156,2021-09-06,Lot3,1
125.03740639401178,1.1863482778712156,2021-09-06,Lot3,1
120.50989708682414,1.1401433163027157,2021-09-06,Lot3,1
116.21954833654976,1.1438705307167107,2021-09-06,Lot3,1
116.5175921063304,1.065870530716711,2021-09-06,Lot3,1
121.67822965053944,1.1640710462139172,2021-09-06,Lot3,1
115.3309551100505,1.0538705307167109,2021-09-06,Lot3,1
119.67564987797869,1.11803303565938,2021-09-06,Lot3,1
107.8909779218047,1.17003303565938,2021-09-06,Lot3,1
117.93623195360956,1.1001433163027154,2021-09-06,Lot3,1
118.09414186427952,1.2040710462139173,2021-09-06,Lot4,1
130.78213193387018,1.15703303565938,2021-09-06,Lot4,1
123.13647680000624,1.2117661859564604,2021-09-06,Lot4,1
111.23131307254816,0.9308705307167108,2021-09-06,Lot4,1
112.09493093209608,0.9171433163027154,2021-09-06,Lot4,1
114.0457612099062,0.9673482778712154,2021-09-06,Lot4,1
106.83044916211912,0.9658705307167108,2021-09-06,Lot4,1
114.11064325963032,1.1339603427385896,2021-09-06,Lot4,1
109.21347038633988,0.8791433163027154,2021-09-06,Lot4,1
120.60326786648044,1.0073482778712153,2021-09-06,Lot5,1
122.6351395510888,1.1069603427385897,2021-09-06,Lot5,1
113.00801834427108,1.1253482778712156,2021-09-06,Lot5,1
109.55118351531377,0.98903303565938,2021-09-06,Lot4,1
131.99870720111124,1.2509603427385896,2021-09-06,Lot5,1
114.45082647713184,1.20903303565938,2021-09-06,Lot5,1
109.17875355441716,1.1568705307167106,2021-09-06,Lot5,1
119.41500651134588,1.081143316302715,2021-09-06,Lot5,1
123.00514011645194,1.129890651780079,2021-09-06,Lot5,1
116.85437321273672,1.0948705307167108,2021-09-06,Lot5,1
122.1880264027232,1.13603303565938,2021-09-06,Lot5,1
127.84159036970028,1.0588705307167108,2021-09-06,Lot5,1
120.41821882177372,1.174890651780079,2021-09-06,Lot5,1
120.61006055422618,1.1577661859564603,2021-09-06,Lot5,1
127.20634593587782,1.2559603427385897,2021-09-06,Lot5,1
110.54771863453712,1.018890651780079,2021-09-06,Lot4,1
112.17947425556504,0.8911433163027154,2021-09-06,Lot4,1
110.60679414186993,0.9880330356593798,2021-09-06,Lot4,1
129.12469599890676,1.1733482778712157,2021-09-06,Lot4,1
122.2708207482989,1.2600710462139173,2021-09-06,Lot4,1
122.90000926732684,1.2367661859564605,2021-09-06,Lot4,1
121.97361156941896,1.0573482778712155,2021-09-06,Lot4,1
110.93608036313935,1.2539603427385897,2021-09-06,Lot4,1
123.07053105631852,1.2430710462139172,2021-09-06,Lot4,1
127.02968523107656,1.0301433163027154,2021-09-06,Lot4,1
114.32724684136718,1.232890651780079,2021-09-06,Lot4,1
109.29769435429452,1.1151433163027151,2021-09-06,Lot4,1
122.3343165641293,1.1110710462139173,2021-09-06,Lot4,1
116.07365379572964,1.131890651780079,2021-09-06,Lot4,1
114.45754967882212,1.2009603427385898,2021-09-06,Lot4,1
112.80888307256028,1.107890651780079,2021-09-06,Lot4,1
116.04282338448812,1.085890651780079,2021-09-06,Lot4,1
121.66051580757444,1.0387661859564603,2021-09-06,Lot4,1
116.52447877812662,1.059348277871215,2021-09-06,Lot4,1
118.53925372337405,1.07503303565938,2021-09-06,Lot4,1
118.75642160864824,1.140890651780079,2021-09-06,Lot4,1
118.2016598034294,1.1949603427385898,2021-09-06,Lot4,1
